effect,coef,se,p,horizon,n,p_fdr
eps_growth:roic_value,0.940934782974717,0.46959233392332356,0.04509932503213971,xret_T+21d,62354,0.2664500481158927
bull_cartel:eps_growth,1.021059973473882,0.5103277328593813,0.045414740578784155,xret_T+21d,62354,0.26653846944433557
piotroski:fcf_yield,0.6502388247275012,0.3255875622341043,0.04581168432966456,xret_T+21d,62354,0.2682528626859247
pb_value:low_beta,0.385324897957284,0.1944111117814481,0.047478046430732404,xret_T+21d,62354,0.27495527987907664
pb_value:peg_value,-0.7420409041402485,0.377207866455602,0.04916089454742969,xret_T+21d,62354,0.2791787869234423
sloan_quality:capacity_expansion,-0.44321031362095076,0.225500453150226,0.04936194757474164,xret_T+21d,62354,0.279717702923536
coffee_can:bull_cartel,-1.354797020868729,0.6920040147389449,0.05025491701666115,xret_T+21d,62354,0.2841667518002191
coffee_can:operating_margin,-1.4592125907091393,0.7494056202654144,0.05151556464164557,xret_T+21d,62354,0.28698417088950545
reversal_weekly:net_margin,-1.116142979315343,0.5796768145100525,0.05417216758597271,xret_T+21d,62354,0.2986573356019059
roic_value:fcf_margin,-0.6342186362448916,0.32974454351635274,0.054434408464769726,xret_T+21d,62354,0.29931610284847016
new_highs:bull_cartel,0.7569131666523168,0.39560978707540806,0.05571193427737501,xret_T+21d,62354,0.30020643521652995
sloan_quality:net_debt_ebitda,-0.46387793740259053,0.24194755692576228,0.05520408787509678,xret_T+21d,62354,0.30020643521652995
low_beta:fcf_margin,0.4208546311642931,0.22008174464965133,0.05584220466043518,xret_T+21d,62354,0.3002943046535647
capacity_expansion:operating_margin,-0.5574677388960376,0.29271689538846807,0.05685024790943275,xret_T+21d,62354,0.30283595730717894
pead_positive_surprise:fcf_margin,-0.6261217801271628,0.33080114632255375,0.058391964120042376,xret_T+21d,62354,0.30772565091262327
new_highs:piotroski,-0.6345273350728955,0.3363287935716128,0.05921037160766724,xret_T+21d,62354,0.31141582671896845
golden_cross:net_margin,-0.44112465297607706,0.2379794495873319,0.06379283095539519,xret_T+21d,62354,0.3271094010585514
roic_value:net_debt_ebitda,0.5116233748279456,0.2761572420182463,0.06393219792984971,xret_T+21d,62354,0.3271094010585514
coffee_can:roic_value,-2.565677344594759,1.4141035956497192,0.06962402306413604,xret_T+21d,62354,0.3429145808859784
coffee_can:growth_stocks,-2.1602021633754105,1.1929183756422677,0.07016330534943058,xret_T+21d,62354,0.34492595073833876
not_distress:debt_reduction,0.7273022968479205,0.40373251923768283,0.07163262498450869,xret_T+21d,62354,0.3473060717551376
ev_ebitda_value:fcf_margin,0.7030395909169013,0.3903593340550795,0.07170189868493164,xret_T+21d,62354,0.3473060717551376
pead_positive_surprise:eps_growth,1.0559772976943962,0.5884887600884224,0.07275122610690897,xret_T+21d,62354,0.3504560891987297
piotroski:ev_sales,-0.7932936248889697,0.4449722934854363,0.07461995631523334,xret_T+21d,62354,0.35620214654101423
sloan_quality:peg_value,-0.6717379542490247,0.37827079182734485,0.07576384688517047,xret_T+21d,62354,0.3591340332983583
golden_cross:graham_10y,-0.35202154805510427,0.20008482860092405,0.07851612354050251,xret_T+21d,62354,0.3674777718103448
not_distress:operating_margin,0.6504739275705677,0.3723971711864699,0.08068576061016974,xret_T+21d,62354,0.3749682172977024
fcf_margin,1.3937970154224548,0.8006563282051423,0.08171547099685399,xret_T+21d,62354,0.3770109437082855
operating_margin:roic_value,0.7166764037737335,0.41202014251514774,0.081960773097131,xret_T+21d,62354,0.3770109437082855
growth_stocks:fcf_yield,1.6601140464536273,0.9592129027467746,0.08350448983204146,xret_T+21d,62354,0.3800342187208904
pb_value:eps_growth,0.7535442999324655,0.43565654548295035,0.08368833124068267,xret_T+21d,62354,0.3800342187208904
not_distress:graham_10y,0.5591832606589767,0.3246910673400118,0.08503312504107362,xret_T+21d,62354,0.38339084239417887
sloan_quality:operating_margin,-0.4999656162575521,0.29082914574208507,0.08559539371523023,xret_T+21d,62354,0.384887137268996
graham_10y:low_beta,0.3258705863550237,0.18977683460325093,0.08595629748226513,xret_T+21d,62354,0.3851953126968854
new_highs:roic_value,0.49529389962330295,0.2923777582060148,0.09026139837584421,xret_T+21d,62354,0.39639797453391584
darvas:growth_stocks,1.31939277161377,0.7856350766790103,0.093074801518381,xret_T+21d,62354,0.402208146433422
net_margin:fcf_margin,0.5477493204314781,0.32619433280065013,0.09311080429768025,xret_T+21d,62354,0.402208146433422
golden_cross:debt_reduction,-0.5837420929719276,0.3482962117714923,0.09373951868659029,xret_T+21d,62354,0.40294230300026984
coffee_can:ev_sales,-1.2949999499162492,0.7725037544061182,0.09366629097778557,xret_T+21d,62354,0.40294230300026984
reversal_monthly:pead_positive_surprise,-0.45644442928684237,0.27301737414424676,0.09455366432087044,xret_T+21d,62354,0.4035288968686927
net_margin:pb_value,0.4507466261697373,0.2701554771740386,0.0952222296116169,xret_T+21d,62354,0.40469447584937185
darvas:net_debt_ebitda,-0.36929697081752066,0.22370771552063384,0.09877916993684473,xret_T+21d,62354,0.4171203730506184
operating_margin:peg_value,0.8600020898615787,0.5209157516509639,0.09875026299789728,xret_T+21d,62354,0.4171203730506184
below_200dma:roce_plus,0.6939856927479633,0.4215210050928942,0.0996846009639338,xret_T+21d,62354,0.4195989193929162
roic_value:ev_sales,-0.8650749841143517,0.5301843851937244,0.10275338502482415,xret_T+21d,62354,0.42398964922075416
not_distress:growth_stocks,-1.1838678828877303,0.7292305801297677,0.10449368371668229,xret_T+21d,62354,0.42490872931089174
roce_plus:eps_growth,-0.7749513631802607,0.4813915384123614,0.10743822971875623,xret_T+21d,62354,0.4308976184306281
sloan_quality:low_beta,-0.2860631223460105,0.17871074500538447,0.10944234852229143,xret_T+21d,62354,0.4328633219800416
small_cap_growth:fcf_margin,2.198332841931717,1.3798886869526317,0.11113252949194682,xret_T+21d,62354,0.43641462773663176
sloan_quality:ev_sales,0.5945407963510028,0.37726069419199126,0.11503927836034605,xret_T+21d,62354,0.445122611570502
graham_10y:fcf_margin,-0.48006851545355567,0.30425312952646366,0.11459802345311579,xret_T+21d,62354,0.445122611570502
roce_plus:not_distress,0.5262641675186182,0.33505558721782863,0.11625765059410945,xret_T+21d,62354,0.44786390250800934
roce_plus:growth_stocks,-1.6547183426926348,1.0587212205859797,0.11806657518506346,xret_T+21d,62354,0.4515318223695823
below_200dma:ev_ebitda_value,-0.6537084048785748,0.4190837358947737,0.11879497186996073,xret_T+21d,62354,0.45300253383118166
operating_margin:eps_growth,-0.810130311185957,0.5206421916100168,0.11970304056331112,xret_T+21d,62354,0.45408831825244333
piotroski:ps_value,0.7364669598760328,0.47603098944477273,0.12183942968175396,xret_T+21d,62354,0.45893872953673237
graham_10y:roic_value,-0.5445874696375396,0.35458888208937206,0.1245806147683535,xret_T+21d,62354,0.4643138895539059
ev_ebitda_value:net_debt_ebitda,0.4869413124767824,0.3179415607030935,0.12563513825013006,xret_T+21d,62354,0.466923257107324
coffee_can:sloan_quality,-1.1386134869567401,0.7440820954247298,0.12596089146134926,xret_T+21d,62354,0.467474576057261
magic_formula:reversal_weekly,2.757138352759547,1.8045949121544336,0.12655143393945487,xret_T+21d,62354,0.46849800424603427
reversal_monthly:net_margin,-0.37237533968738856,0.2461322627235005,0.1303031633516689,xret_T+21d,62354,0.479537479653139
new_highs:ps_value,0.5751249380970915,0.3817890286869138,0.1319659014442154,xret_T+21d,62354,0.48228869667892876
below_200dma:sloan_quality,-0.39230917707112883,0.2616287976867691,0.13374714440629323,xret_T+21d,62354,0.48495177991999056
sloan_quality:pead_positive_surprise,0.454560092160917,0.3047970091815931,0.1358687046887878,xret_T+21d,62354,0.48709392769381754
coffee_can:reversal_monthly,-0.9213161773570465,0.6196612826534479,0.1370660289508679,xret_T+21d,62354,0.4896836416583191
roce_plus:ev_ebitda_value,0.6450064632629812,0.4356854859624355,0.13875571343183632,xret_T+21d,62354,0.49142648507108694
bull_cartel:reversal_monthly,0.6412422915738548,0.43535225218612233,0.14077059391599397,xret_T+21d,62354,0.49656026100220096
piotroski:reversal_monthly,-0.45353377833350467,0.3082961958842789,0.14126473761657662,xret_T+21d,62354,0.49763714387657676
new_highs:below_200dma,0.4140050493640789,0.28323781374035956,0.1438269827621377,xret_T+21d,62354,0.5032102825588941
sloan_quality:roic_value,0.47364344944989367,0.3241728197830063,0.1439926197530953,xret_T+21d,62354,0.5032102825588941
reversal_monthly:peg_value,-0.5731808288484009,0.39388292931081353,0.14561222149381672,xret_T+21d,62354,0.5051347727191985
golden_cross:operating_margin,-0.350988950842245,0.24260879595901258,0.14797310446804618,xret_T+21d,62354,0.5070966759801004
fcf_yield,0.9184717091324215,0.6364242949405766,0.1489711459162947,xret_T+21d,62354,0.5091296621134067
piotroski:roic_value,0.5100587697124049,0.3543848860417611,0.1500714540358449,xret_T+21d,62354,0.5103701789539551
magic_formula:pb_value,1.1490049415347126,0.8043256931975843,0.15313880857090414,xret_T+21d,62354,0.5154470420837057
low_beta:ev_sales,0.451673177149256,0.3162016557138737,0.15316699580703666,xret_T+21d,62354,0.5154470420837057
new_highs:pb_value,0.3139048632901431,0.22034840707414252,0.15427742457302834,xret_T+21d,62354,0.5166872389435027
magic_formula:small_cap_growth,2.3113087530924847,1.627937496187382,0.15567251659068163,xret_T+21d,62354,0.5172724857710543
capacity_expansion:ev_sales,-0.5239714363993564,0.36976227036619824,0.15646845879237514,xret_T+21d,62354,0.5173791434478329
small_cap_growth:reversal_monthly,2.3503350353718964,1.6585396760299955,0.15645043881305407,xret_T+21d,62354,0.5173791434478329
piotroski:net_debt_ebitda,-0.4612386406376197,0.3301208266466458,0.16235906322607785,xret_T+21d,62354,0.5255726432441218
pead_positive_surprise:operating_margin,0.5618718494884255,0.4043717973116035,0.16468283714713294,xret_T+21d,62354,0.5292756652139969
magic_formula:growth_stocks,1.4597918612929126,1.055541619480609,0.16667131438954197,xret_T+21d,62354,0.5310506812774403
not_distress:reversal_monthly,-0.43676611099966633,0.317109200691215,0.16840820186427197,xret_T+21d,62354,0.5328458887917048
net_margin:eps_growth,0.7030648370406398,0.5107427604764055,0.16865027372003105,xret_T+21d,62354,0.5328458887917048
darvas:operating_margin,-0.3975822767782356,0.2889872164421489,0.16889035090682403,xret_T+21d,62354,0.5329653588496782
sloan_quality:not_distress,0.3806061976987894,0.27801894032545243,0.17100122182896083,xret_T+21d,62354,0.5376947726960761
new_highs:pead_positive_surprise,-0.38270914439270964,0.2805778475413952,0.17256648843090538,xret_T+21d,62354,0.5410415967490181
new_highs:operating_margin,0.40412731610333896,0.296757282518204,0.17325755573794122,xret_T+21d,62354,0.5412257946273028
darvas:ps_value,0.5067432950711481,0.3729340854283824,0.1742095825480171,xret_T+21d,62354,0.5426031324042849
capacity_expansion:net_debt_ebitda,-0.2999012426292252,0.22322157889187,0.1791057027131263,xret_T+21d,62354,0.5513358956180933
ev_ebitda_value,-1.1611403699025673,0.8696395459434867,0.1818117817628493,xret_T+21d,62354,0.5559866637015163
pb_value:fcf_yield,0.32350276133936184,0.24577667250490512,0.18809121683198982,xret_T+21d,62354,0.5690245193482126
piotroski,-1.460152586914497,1.118650908057618,0.1917975431532838,xret_T+21d,62354,0.57065275046139
piotroski:operating_margin,-0.4916811772459248,0.3773413118841735,0.19256983263033478,xret_T+21d,62354,0.57065275046139
small_cap_growth:net_debt_ebitda,-1.95228984430598,1.4888576939071012,0.1897675999531122,xret_T+21d,62354,0.57065275046139
net_margin:peg_value,-0.6715252445421095,0.5116973796287185,0.18940260390156838,xret_T+21d,62354,0.57065275046139
darvas:ev_sales,-0.4708885329307041,0.36642542121976107,0.19876189562997593,xret_T+21d,62354,0.5753741575535695
golden_cross:fcf_margin,-0.29718943531553177,0.23043256466781986,0.19715400052745358,xret_T+21d,62354,0.5753741575535695
magic_formula:bull_cartel,-1.5798903774283204,1.229602507170367,0.1988345881157052,xret_T+21d,62354,0.5753741575535695
graham_10y:fcf_yield,0.27653930823063155,0.21486391171470506,0.19807895266501774,xret_T+21d,62354,0.5753741575535695
ps_value,-1.3363527291877508,1.0412876620140947,0.19936403193836938,xret_T+21d,62354,0.5753825018155567
coffee_can:ev_ebitda_value,-1.187013077945772,0.9297369475572407,0.2017013753687501,xret_T+21d,62354,0.578429226666494
pb_value:ev_sales,-0.5119106510081585,0.4006331199154357,0.20133610843961314,xret_T+21d,62354,0.578429226666494
fcf_yield:net_debt_ebitda,0.32239257554945755,0.2532604779897027,0.20302926926308484,xret_T+21d,62354,0.5798669258728529
roce_plus,1.5416993506187546,1.2192267447713592,0.2060544065739981,xret_T+21d,62354,0.5811185804209146
below_200dma:not_distress,0.4412921473075841,0.3489492266140879,0.20600349329169165,xret_T+21d,62354,0.5811185804209146
roce_plus:roic_value,-0.5549404043996908,0.44371745318501254,0.21105794587580973,xret_T+21d,62354,0.5897536451566899
piotroski:magic_formula,0.9878265130478063,0.7909274050733776,0.21168441174499553,xret_T+21d,62354,0.5898365284039043
operating_margin,-1.0583436651461806,0.8501116603763357,0.21315136086391606,xret_T+21d,62354,0.5918375509762053
not_distress:peg_value,0.4720013243220841,0.3840102120469969,0.21902028431821208,xret_T+21d,62354,0.6022037218715522
peg_value:ev_sales,0.7327454099211117,0.5991783695964001,0.22136104966633652,xret_T+21d,62354,0.605068844264312
darvas:sloan_quality,0.23690977583212475,0.19599676787053055,0.2267614890373285,xret_T+21d,62354,0.6135068825241556
not_distress:fcf_margin,0.33302927227676893,0.2753140934469599,0.226419387701718,xret_T+21d,62354,0.6135068825241556
debt_reduction:pb_value,-0.48709267373224796,0.4034719209770638,0.2273347376782623,xret_T+21d,62354,0.6137517215936951
small_cap_growth:fcf_yield,-1.6521626142753887,1.3756633481748743,0.22975375799546782,xret_T+21d,62354,0.6146224586652358
not_distress:fcf_yield,-0.33257754634229353,0.2780849461068347,0.23171346819860839,xret_T+21d,62354,0.617026200621045
reversal_weekly:ev_ebitda_value,0.8121132795656447,0.6808049576222149,0.23291944438738543,xret_T+21d,62354,0.617026200621045
piotroski:graham_10y,-0.4463142701274486,0.37846157562242994,0.23828448730104979,xret_T+21d,62354,0.6226302973336276
magic_formula:net_margin,-1.3232579292005013,1.1215398998058275,0.23805665913763863,xret_T+21d,62354,0.6226302973336276
pb_value:ev_ebitda_value,0.3888581075490565,0.3300221719998264,0.23868550228700225,xret_T+21d,62354,0.6226302973336276
darvas:debt_reduction,-0.47415317742159135,0.403237063506508,0.23964800656651797,xret_T+21d,62354,0.6229566016171153
coffee_can:fcf_margin,0.8900627132222958,0.7706437867334351,0.24810682552475105,xret_T+21d,62354,0.6332134378704455
roce_plus:debt_reduction,-0.572487428556381,0.49559873691629674,0.24803185807414874,xret_T+21d,62354,0.6332134378704455
small_cap_growth:pead_positive_surprise,1.9962061690623758,1.7248826434413793,0.2471499352911113,xret_T+21d,62354,0.6332134378704455
fcf_yield:ev_sales,-0.4848698923862034,0.42200607098421294,0.2505707188805756,xret_T+21d,62354,0.6385433696811573
below_200dma:growth_stocks,1.7167858089102217,1.495403091164236,0.2509511558769564,xret_T+21d,62354,0.6388949717253914
reversal_weekly:ev_sales,-0.9107343674947002,0.794891573506352,0.2519051971171402,xret_T+21d,62354,0.6394703221615264
roce_plus:net_margin,0.5529171872411186,0.4909657238626057,0.26008812332643816,xret_T+21d,62354,0.6489888304594361
pb_value,-0.6010006184101553,0.5346577467312721,0.2609770750793041,xret_T+21d,62354,0.6493622217506765
graham_10y,0.6808081962691342,0.6062990259565724,0.26148345636879844,xret_T+21d,62354,0.6500084033318716
net_margin:operating_margin,0.3569358968372961,0.3187677339055011,0.26282602576322267,xret_T+21d,62354,0.6500252523941441
debt_reduction:ev_sales,-0.6967108841149492,0.6234522284336146,0.26377853039121324,xret_T+21d,62354,0.6514118346587131
pb_value:ps_value,0.455408311589907,0.41016142560137175,0.26686338685089184,xret_T+21d,62354,0.6555093910760896
capacity_expansion,0.5795982942058978,0.5268049380654484,0.27123878788525324,xret_T+21d,62354,0.6616472162978574
sloan_quality:net_margin,0.30868049207320913,0.28117906030952666,0.2722885389888635,xret_T+21d,62354,0.6616472162978574
sloan_quality:ps_value,-0.41427011582847295,0.3775670039442845,0.27254980711378973,xret_T+21d,62354,0.6616472162978574
darvas:piotroski,-0.3339265695568863,0.30548842153250627,0.2743539543843895,xret_T+21d,62354,0.6638408354479948
net_margin:roic_value,-0.4916322900997009,0.45166095019598096,0.2763750756446123,xret_T+21d,62354,0.6662839197836719
growth_stocks:eps_growth,-1.8318972665607582,1.6895008423357742,0.27823928149123744,xret_T+21d,62354,0.6683322759611765
bull_cartel:pb_value,-0.4829352504058423,0.4466995317205501,0.27964428292528,xret_T+21d,62354,0.669049442459772
capacity_expansion:pb_value,0.25821432676143946,0.2389209547677862,0.27980739491106976,xret_T+21d,62354,0.669049442459772
eps_growth:fcf_margin,-0.4553535685145357,0.4217366543107394,0.2802710378916837,xret_T+21d,62354,0.6695504848998971
piotroski:growth_stocks,0.8925869043920043,0.8330462674609719,0.2839566314058303,xret_T+21d,62354,0.6700970823437111
not_distress:capacity_expansion,0.26447758270500943,0.24653312329841848,0.28336659847930834,xret_T+21d,62354,0.6700970823437111
growth_stocks:pb_value,-0.9404821878906431,0.8784658723859222,0.2843510517443243,xret_T+21d,62354,0.6701833822417661
bull_cartel:peg_value,-0.49870985762281805,0.46826992519526206,0.28687362271978756,xret_T+21d,62354,0.6729457100142048
not_distress:ev_sales,0.3951685744547174,0.3709992527242612,0.28680961638933444,xret_T+21d,62354,0.6729457100142048
graham_10y:debt_reduction,-0.4608843524886356,0.43436692282755535,0.28866788089576345,xret_T+21d,62354,0.6743063705266673
reversal_weekly:operating_margin,0.6808514683013837,0.6436234395880065,0.290127791734323,xret_T+21d,62354,0.6759387543942893
reversal_monthly:ev_sales,0.3930196802764626,0.3717441209303036,0.29040584177521556,xret_T+21d,62354,0.6759888631428383
magic_formula:fcf_margin,1.0081827387230389,0.9549131924025086,0.29106658969381416,xret_T+21d,62354,0.6769289177786411
darvas:golden_cross,-0.20864404804910236,0.1984839593871403,0.29317204117712814,xret_T+21d,62354,0.6794268500454993
ps_value:roic_value,0.6003412120695343,0.5726079452016387,0.2944390384792498,xret_T+21d,62354,0.6817635029813912
piotroski:ev_ebitda_value,-0.4356936399723939,0.41721278593426175,0.2963484668654749,xret_T+21d,62354,0.6819281062941179
bull_cartel:graham_10y,0.492100944939431,0.47045304120432047,0.295554100096715,xret_T+21d,62354,0.6819281062941179
net_margin:ev_sales,0.4006557773688993,0.3833407984305546,0.2959450389085134,xret_T+21d,62354,0.6819281062941179
peg_value:fcf_margin,0.43823489595581233,0.4191527610930759,0.2957801659343622,xret_T+21d,62354,0.6819281062941179
golden_cross:bull_cartel,-0.3868946644435709,0.3726709718242371,0.2991923636456423,xret_T+21d,62354,0.6849451591713879
ev_sales,1.058644477922685,1.023320326131116,0.3008935271997253,xret_T+21d,62354,0.6865466882632946
below_200dma:piotroski,0.4630978560030283,0.4528837296126202,0.3065189911401064,xret_T+21d,62354,0.6926908590516125
darvas:capacity_expansion,0.21700022598945867,0.21368975267767587,0.3098713766796093,xret_T+21d,62354,0.6959530213596986
coffee_can:net_margin,0.8520630106935989,0.8427567193856643,0.3119960036336963,xret_T+21d,62354,0.696706889457266
operating_margin:fcf_yield,-0.3612244802371824,0.35747574583179575,0.3122621770205052,xret_T+21d,62354,0.696706889457266
new_highs:not_distress,0.24606415023281467,0.24421659095610018,0.313663218962401,xret_T+21d,62354,0.6986496888976557
bull_cartel:growth_stocks,2.0309564664506174,2.0284698413526265,0.31671762581013907,xret_T+21d,62354,0.7024839596041385
reversal_weekly:ps_value,0.7844961522821187,0.7845952942039326,0.31737166285196083,xret_T+21d,62354,0.7033425833598963
coffee_can:fcf_yield,0.653957834815385,0.6618388552158003,0.3231074774509698,xret_T+21d,62354,0.7077208670684167
not_distress:net_debt_ebitda,-0.24261652685523521,0.24664614169027163,0.32528155054951746,xret_T+21d,62354,0.709305219316236
fcf_yield:roic_value,-0.2749049467648012,0.27956580563868066,0.32544592415686124,xret_T+21d,62354,0.709305219316236
roce_plus:capacity_expansion,-0.30982555680166535,0.3181839518879693,0.33019015344103897,xret_T+21d,62354,0.7111558161592589
capacity_expansion:net_margin,0.2666589955946614,0.2742662633163907,0.3309196250048808,xret_T+21d,62354,0.7117733887925328
capacity_expansion:reversal_monthly,-0.2198106049420692,0.22738197020183054,0.3336930279329313,xret_T+21d,62354,0.7137022147753848
debt_reduction:roic_value,0.45319279030722925,0.46976916273692687,0.33468818531804845,xret_T+21d,62354,0.714038337869155
golden_cross:ev_ebitda_value,0.2574583533086855,0.2721351734267871,0.34411395266489775,xret_T+21d,62354,0.723141629509523
capacity_expansion:graham_10y,-0.21036731418106291,0.22261289429008718,0.34466316673893227,xret_T+21d,62354,0.723141629509523
bull_cartel:roic_value,0.4906102719688225,0.5202343159075481,0.34565208398190783,xret_T+21d,62354,0.7240688842668177
below_200dma:net_margin,-0.3327009922605896,0.35340455770187085,0.3464913011359789,xret_T+21d,62354,0.7251823498755398
bull_cartel:ev_sales,-0.6083696767257292,0.6471611371575432,0.3471872778594397,xret_T+21d,62354,0.725914368198127
bull_cartel:sloan_quality,-0.438319926775001,0.47114948356573016,0.35220527264244783,xret_T+21d,62354,0.7286819394002805
magic_formula:not_distress,-0.6307305870450921,0.6808382043326029,0.35423656118652336,xret_T+21d,62354,0.7315151557417625
piotroski:fcf_margin,-0.2962250107160592,0.3222008141936208,0.3578968041853441,xret_T+21d,62354,0.7366385350383765
darvas:bull_cartel,-0.3652736782379667,0.3988534029896738,0.3597668953229688,xret_T+21d,62354,0.7379758364290239
not_distress:reversal_weekly,0.6304024075646391,0.6880140581267161,0.35952852528737234,xret_T+21d,62354,0.7379758364290239
net_margin:fcf_yield,-0.30935655803283724,0.3485883361589316,0.3748338349249868,xret_T+21d,62354,0.7522369802188426
new_highs:ev_ebitda_value,0.26540718715532857,0.2994210804055927,0.37540140487032403,xret_T+21d,62354,0.7522563023357245
roce_plus:pead_positive_surprise,0.36521482355001395,0.41454708732842377,0.3783193350444469,xret_T+21d,62354,0.7559259507894942
new_highs:fcf_margin,-0.23291500312076577,0.2682310368548079,0.3852097311843874,xret_T+21d,62354,0.758557401181108
magic_formula:ps_value,-1.3519784717280166,1.5643191126425406,0.3874450659879727,xret_T+21d,62354,0.761310774704182
fcf_margin:net_debt_ebitda,0.24082180445109727,0.2808792531828216,0.3912318592844515,xret_T+21d,62354,0.7624970038569007
graham_10y:ps_value,0.3349240130147039,0.3909404598636301,0.39160317928448574,xret_T+21d,62354,0.7626565982369696
small_cap_growth:ev_sales,1.2105557795725421,1.4169887913270616,0.39293008717107814,xret_T+21d,62354,0.7635477726370139
coffee_can:not_distress,0.4818324578235818,0.5661282468118775,0.39471311181071433,xret_T+21d,62354,0.7641024459246931
bull_cartel:debt_reduction,0.5737280835482903,0.6739486198968537,0.3946063313671475,xret_T+21d,62354,0.7641024459246931
bull_cartel:ps_value,0.5998156921920759,0.7052760186157646,0.39506415049309884,xret_T+21d,62354,0.7641024459246931
capacity_expansion:eps_growth,-0.2742121320130011,0.32385775789025095,0.39715931438557417,xret_T+21d,62354,0.7644373947450606
reversal_monthly:net_debt_ebitda,-0.21736371533462528,0.257325715851273,0.39827687683591106,xret_T+21d,62354,0.7649852991059011
growth_stocks:operating_margin,0.8710425493231129,1.0427325973583519,0.40352290021982096,xret_T+21d,62354,0.7667254052576581
small_cap_growth:net_margin,-1.1382240167291875,1.3550797891730548,0.4009261813048274,xret_T+21d,62354,0.7667254052576581
debt_reduction:ps_value,0.5239613641696065,0.6265298567604068,0.402991139878077,xret_T+21d,62354,0.7667254052576581
darvas:ev_ebitda_value,-0.24688221172297914,0.2962831966854127,0.40469568332916894,xret_T+21d,62354,0.7675326628943071
reversal_weekly:fcf_margin,-0.5586306938853816,0.6744064056810922,0.4074839431605154,xret_T+21d,62354,0.7685899715303923
not_distress:ps_value,-0.32208257173135835,0.393967804455653,0.41362260721581245,xret_T+21d,62354,0.7748920803214964
pead_positive_surprise:pb_value,-0.2805444616763134,0.34326417127969033,0.41376590398950486,xret_T+21d,62354,0.7748920803214964
capacity_expansion:debt_reduction,-0.28077063389034423,0.34462504404196254,0.4152363936803515,xret_T+21d,62354,0.7759914165586711
small_cap_growth:eps_growth,-1.484859959437774,1.8284813990482585,0.41674987532842767,xret_T+21d,62354,0.777716658279325
piotroski:pead_positive_surprise,0.3468087600161351,0.4279864465831537,0.41775254771647363,xret_T+21d,62354,0.7779349563483449
magic_formula:peg_value,1.0488999215994435,1.2938855064713795,0.4175615287139347,xret_T+21d,62354,0.7779349563483449
golden_cross:capacity_expansion,-0.1624977170408814,0.20196284541233903,0.42105508204816655,xret_T+21d,62354,0.7796768385080245
piotroski:net_margin,0.28911801499094675,0.36304599409213106,0.42581848776355946,xret_T+21d,62354,0.7835417005984491
peg_value:net_debt_ebitda,0.2897158834669089,0.3653151494192332,0.4277443795960604,xret_T+21d,62354,0.785440028038759
coffee_can:pead_positive_surprise,0.6809746960834719,0.8603750855835769,0.42866053678297944,xret_T+21d,62354,0.7861027679604257
graham_10y:pb_value,-0.1904404249727791,0.2415053074365407,0.4303716390266227,xret_T+21d,62354,0.7864280643794388
small_cap_growth:roic_value,-1.2430846571840883,1.5896238682634356,0.43421502011927093,xret_T+21d,62354,0.7912562780181736
new_highs:ev_sales,-0.2889208673994862,0.3725875597122677,0.43807721748612993,xret_T+21d,62354,0.7928114478543629
ps_value:fcf_margin,-0.3874190264791483,0.5057890397705637,0.4436943931900459,xret_T+21d,62354,0.798799379970264
piotroski:coffee_can,-0.472658846685939,0.6198838050135586,0.4457641018648285,xret_T+21d,62354,0.7995836680829292
roce_plus:ps_value,-0.4085379518132807,0.5391480819005869,0.4486023340501557,xret_T+21d,62354,0.8006059444339353
growth_stocks:reversal_monthly,-0.7448972764438867,0.9847172422322349,0.44937461995847483,xret_T+21d,62354,0.8006059444339353
below_200dma:small_cap_growth,1.08404969696461,1.4566657857070886,0.45675589531044114,xret_T+21d,62354,0.8037236965699024
coffee_can:capacity_expansion,0.3856427385581588,0.5213388754272554,0.4594723014818519,xret_T+21d,62354,0.8037236965699024
bull_cartel:fcf_margin,-0.3098316152045104,0.4161961743535183,0.4566124559145377,xret_T+21d,62354,0.8037236965699024
graham_10y:net_margin,0.20975523268321905,0.28181023873676836,0.45668669090811354,xret_T+21d,62354,0.8037236965699024
reversal_monthly:ps_value,0.2732112746766127,0.3678281057912475,0.4576216120761174,xret_T+21d,62354,0.8037236965699024
debt_reduction:low_beta,0.24855782543536398,0.3317670961080014,0.45374045277234054,xret_T+21d,62354,0.8037236965699024
not_distress:roic_value,0.21912799944126193,0.29940369969111363,0.4642409587140124,xret_T+21d,62354,0.8069095819336561
darvas:net_margin,-0.20324011810938838,0.2790887670532372,0.4664743278765682,xret_T+21d,62354,0.8079642772279556
golden_cross:growth_stocks,-0.523583495947865,0.7181190574104377,0.46593803206169637,xret_T+21d,62354,0.8079642772279556
ps_value:peg_value,-0.4529209942961995,0.6248748488744627,0.46856324374309455,xret_T+21d,62354,0.8097050506727038
darvas:pead_positive_surprise,0.19924657395856116,0.2779791706056197,0.4735172602197313,xret_T+21d,62354,0.8127342588221863
ps_value:eps_growth,-0.5240306931817467,0.7473237760720256,0.483172146915145,xret_T+21d,62354,0.820660017088032
coffee_can,-1.290702834661682,1.8755171739893932,0.49133627243424083,xret_T+21d,62354,0.8243568984033528
coffee_can:roce_plus,0.47350500113225114,0.6895556241464555,0.49228353900570254,xret_T+21d,62354,0.8243568984033528
bull_cartel:fcf_yield,0.3245595127179655,0.4760120390235009,0.4953461543827318,xret_T+21d,62354,0.82819614010057
